ts,CPI_EUA,JUROS_EUA,INFLACAO,PIB_BR,PIB_EUA,REL_EURO_DOLAR,RESERVA_INTERNACIONAL,RISCO_BR,TAXA_CAMBIO,SELIC,MAX,MIN,VARIACAO
1947-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-01-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-01-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-02-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-02-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-02-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-02-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-03-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-03-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-03-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-03-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-03-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.243164,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-04-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-04-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-04-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-04-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-05-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-05-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-05-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-05-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-06-01,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-06-08,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-06-15,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-06-22,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-06-29,-0.160617,6.523999999999999,3.37685727149929,3.4,0.245968,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-07-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-07-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-07-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-07-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-08-03,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-08-10,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-08-17,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-08-24,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-08-31,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-09-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-09-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-09-21,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-09-28,-0.160617,6.523999999999999,3.37685727149929,3.4,0.249585,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-10-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-10-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-10-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-10-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-11-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-11-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-11-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-11-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-11-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-12-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-12-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-12-21,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1947-12-28,-0.160617,6.523999999999999,3.37685727149929,3.4,0.259745,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-01-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-01-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-01-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-01-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-02-01,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-02-08,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-02-15,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-02-22,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-02-29,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-03-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-03-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-03-21,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-03-28,-0.160617,6.523999999999999,3.37685727149929,3.4,0.26574200000000003,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-04-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-04-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-04-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-04-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-05-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-05-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-05-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-05-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-05-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-06-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-06-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-06-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-06-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272567,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-07-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-07-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-07-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-07-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-08-01,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-08-08,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-08-15,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-08-22,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-08-29,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-09-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-09-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-09-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-09-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.279196,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-10-03,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-10-10,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-10-17,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-10-24,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-10-31,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-11-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-11-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-11-21,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-11-28,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-12-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-12-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-12-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1948-12-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.280366,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-01-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-01-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-01-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-01-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-01-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-02-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-02-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-02-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-02-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-03-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-03-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-03-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-03-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.275034,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-04-03,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-04-10,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-04-17,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-04-24,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-05-01,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-05-08,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-05-15,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-05-22,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-05-29,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-06-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-06-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-06-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-06-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.271351,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-07-03,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-07-10,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-07-17,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-07-24,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-07-31,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-08-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-08-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-08-21,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-08-28,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-09-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-09-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-09-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-09-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.272889,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-10-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-10-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-10-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-10-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-10-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-11-06,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-11-13,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-11-20,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-11-27,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-12-04,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-12-11,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-12-18,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1949-12-25,-0.160617,6.523999999999999,3.37685727149929,3.4,0.270627,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-01-01,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-01-08,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-01-15,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-01-22,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-01-29,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-02-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-02-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-02-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-02-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-03-05,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-03-12,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-03-19,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-03-26,-0.160617,6.523999999999999,3.37685727149929,3.4,0.28082799999999997,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-04-02,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-04-09,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-04-16,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-04-23,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-04-30,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-05-07,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
1950-05-14,-0.160617,6.523999999999999,3.37685727149929,3.4,0.290383,429.2,1.187,1079.0,125.54,0.060928800000000005,2.3246,2.3246,0.18
